id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1237976715655360512,Thu Mar 12 05:40:24 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena Kapoor Khan is so good in her extended guest appearance."" - @bollywood_life

#AngreziMedium #AngreziMediumRevi…",en,0,23,bebo93dec,,AngreziMedium,"KareenaUpdates, bollywood_life",,India
1237976681425428480,Thu Mar 12 05:40:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sanya Malhotra, Rakul Preet and Mouni Roy watch Radhika Madan's 'Angrezi Medium' at its special screening… https://t.co/ZUTlGU5gfS",en,9,2,FilmcityWorld,False,,,,India
1237976574068174849,Thu Mar 12 05:39:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Even in that small role, Kareena manages to impress us with her versatility. Her scenes with Dimple Kapadia are suffic…",en,0,21,bebo93dec,,,KareenaUpdates,,India
1237976485962678273,Thu Mar 12 05:39:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @taran_adarsh: #CensorNews...
⭐️ #AngreziMedium certified 12A by #British censors on 9 March 2020. Run time: 144 minutes, 52 seconds [2…",en,0,144,vinayka59670035,,"CensorNews, AngreziMedium, British",taran_adarsh,,sonepat Haryana
1237976402097573889,Thu Mar 12 05:39:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena never looked as good on the big screen despite her character's limited screen time."" - @MumbaiMirror

#Angrezi…",en,0,25,bebo93dec,,,"KareenaUpdates, MumbaiMirror",,India
1237976377783173122,Thu Mar 12 05:39:03 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ciara2460: ""Kareena Kapoor Khan is perfect at her character."" - @Koimoi 

#AngreziMedium #AngreziMediumReview 

https://t.co/hBb0ucPlLb…",tl,0,13,bebo93dec,False,"AngreziMedium, AngreziMediumReview","Ciara2460, Koimoi",,India
1237976361127612416,Thu Mar 12 05:38:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ciara2460: ""Kareena Kapoor Khan has a small role but she leaves a mark with her strong performance."" - @EasternEye

#AngreziMedium #Ang…",en,0,22,bebo93dec,,AngreziMedium,"Ciara2460, EasternEye",,India
1237976353208745984,Thu Mar 12 05:38:57 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ciara2460: ""The surprise element is Kareena who lights up the screen with six scenes, making you want more."" - @PeepingMoon

#AngreziMe…",en,0,35,bebo93dec,,,"Ciara2460, PeepingMoon",,India
1237976320065376257,Thu Mar 12 05:38:49 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MegaStarKareena: Now 4.5Million plus Views #Laadki 
#KareenaKapoorKhan 
#AngreziMedium https://t.co/Sd860hRHTL https://t.co/a1nmWMFUOS",en,0,7,bebo93dec,False,"Laadki, KareenaKapoorKhan, AngreziMedium",MegaStarKareena,,India
1237976222564417537,Thu Mar 12 05:38:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @filmygautam: #AngreziMedium is a sweet film made with loads of love n ❤ @irrfank makes u laugh, he makes u cry. It's a treat watching h…",en,0,2,D9panshuBh1tia,,AngreziMedium,"filmygautam, irrfank",,"Bengaluru, India"
1237976109615960064,Thu Mar 12 05:37:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @realNipeshPatel: No #MovieReview tomorrow...
#AngreziMedium 
🤜Low buzz and #CoronaEffect killed my movie watching enthusiasm in theater…",en,0,5,HariomS82038690,,"MovieReview, AngreziMedium, CoronaEffect",realNipeshPatel,,
1237976107393024005,Thu Mar 12 05:37:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","कैंसर से जूझ रहे इरफान खान मुंबई के अस्पताल में एडमिट, फैंस के लिए बुरी खबर !

Read more at:… https://t.co/QALN0mCcOv",hi,1,0,HindiFilmibeat,False,,,,Bangalore
1237976043971059712,Thu Mar 12 05:37:44 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena Kapoor Khan, who has stepped in the shoes of officer Naina Kohli might not have a hefty screen presence, but d…",en,0,21,bebo93dec,,,KareenaUpdates,,India
1237975962324807680,Thu Mar 12 05:37:24 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Mouni Roy at Screening of Angrezi Medium at pvr juhu for more updates follow us in Instagram filmy.bix #mouniroy… https://t.co/dJYfSHg4od,en,3,3,filmybix,False,mouniroy,,,
1237975936626233344,Thu Mar 12 05:37:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TalhaBeboholic: Kareena in Laadki song is a treat to watch! 💕🔥
#KareenaKapoorKhan 
#AngreziMedium https://t.co/ySregCRKVW",en,0,10,bebo93dec,False,"KareenaKapoorKhan, AngreziMedium",TalhaBeboholic,,India
1237975878027616258,Thu Mar 12 05:37:04 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KareenaUpdates: ""Kareena Kapoor Khan has a small role but she leaves a mark with her strong performance."" - @EasternEye

#AngreziMedium…",en,0,32,bebo93dec,,AngreziMedium,"KareenaUpdates, EasternEye",,India
1237975408508895232,Thu Mar 12 05:35:12 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Just read #AngreziMediumReview by several ppl. All iS well. A must watch movie #AngreziMedium :),en,0,0,its_IAK,,"AngreziMediumReview, AngreziMedium",,,Hind
1237975261179555840,Thu Mar 12 05:34:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KRKBoxOffice: Our final business prediction of film #AngreziMedium!
Day1   3-4Cr!
Day2  5Cr!
Day3  6Cr!
Week1  22Cr!
Lifetime  25Cr!
Me…",en,0,4,t0ddgray,,AngreziMedium,KRKBoxOffice,,"Blue Earth, MN"
1237975211951247360,Thu Mar 12 05:34:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @The_Studprince: Ya'll better grab ticket for #AngreziMedium to support talented Irfan Khan's come back https://t.co/Xqz9txIyrq,en,0,1,PravinSeta,False,AngreziMedium,The_Studprince,,"Mumbai, India"
1237975041620525056,Thu Mar 12 05:33:45 +0000 2020,"<a href=""http://www.pinkvilla.com"" rel=""nofollow"">PinkVilla</a>",#AngreziMedium: #KareenaKapoorKhan expresses her love for ‘slo mo shots’ captured by #HomiAdajania; WATCH- https://t.co/yOkMorDJyT,en,55,7,pinkvilla,False,"AngreziMedium, KareenaKapoorKhan, HomiAdajania",,,"Mumbai, India"
1237974904336777217,Thu Mar 12 05:33:12 +0000 2020,"<a href=""http://www.pinkvilla.com"" rel=""nofollow"">PinkVilla</a>",Watch: #RakulPreetSingh REACTS after watching #AngreziMedium; Here's what she has to say https://t.co/v9W0pjVAA0,en,6,0,pinkvilla,False,"RakulPreetSingh, AngreziMedium",,,"Mumbai, India"
1237974830151950337,Thu Mar 12 05:32:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @realNipeshPatel: No #MovieReview tomorrow...
#AngreziMedium 
🤜Low buzz and #CoronaEffect killed my movie watching enthusiasm in theater…",en,0,5,gazimonirul1234,,"MovieReview, AngreziMedium, CoronaEffect",realNipeshPatel,,"West Bengal, India"
1237974745452347392,Thu Mar 12 05:32:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Salman10187534: @SumitkadeI #AngreziMedium,und,0,2,Salman10187534,,AngreziMedium,"Salman10187534, SumitkadeI",,
1237974666989506561,Thu Mar 12 05:32:15 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","No #MovieReview tomorrow...
#AngreziMedium 
🤜Low buzz and #CoronaEffect killed my movie watching enthusiasm in thea… https://t.co/zSv3xKvwXX",en,40,5,realNipeshPatel,,"MovieReview, AngreziMedium, CoronaEffect",,,"Ahmadabad City, India"
1237974657745256449,Thu Mar 12 05:32:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The #BollywoodCelebs at the SpecialScreening oF The Film #AngreziMedium .film is set to release this Friday… https://t.co/eAA4arYjn9,en,5,2,Stardom22ent,False,"BollywoodCelebs, AngreziMedium",,,"Mumbai, India"
1237974572336582656,Thu Mar 12 05:31:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SumitkadeI #AngreziMedium,und,2,2,Salman10187534,,AngreziMedium,SumitkadeI,,
1237974551167766533,Thu Mar 12 05:31:48 +0000 2020,"<a href=""http://www.peepingmoon.com"" rel=""nofollow"">Peeping Moon</a>","#RadhikaMadan hosts #AngreziMedium screening: #Pataakha co-star #SanyaMalhotra, #RakulPreet and #MouniRoy join… https://t.co/O5iBdpFTHM",en,4,2,PeepingMoon,False,"RadhikaMadan, AngreziMedium, Pataakha, SanyaMalhotra, RakulPreet, MouniRoy",,,"PeepingMoon HQ, Mumbai"
1237974477826228225,Thu Mar 12 05:31:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Spotboye: Angrezi Medium's screening was one star studded affair! Check out for pictures!

#AngreziMedium | #KareenKapoor | #RadhikaMad…",en,0,1,SaifMuh40819410,,"AngreziMedium, KareenKapoor",Spotboye,,
1237974398692397056,Thu Mar 12 05:31:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BazmeeAnees @SunielVShetty @akshaykumar @irrfank Rt 4 #Sooryanvanshi. Fav 4 #AngreziMedium.  Comment 4 #Mosagallu :),en,1,0,its_IAK,,"Sooryanvanshi, AngreziMedium, Mosagallu","BazmeeAnees, SunielVShetty, akshaykumar, irrfank",,Hind
1237974350063489027,Thu Mar 12 05:31:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CloutNewsMedia: 📸 : @BarunSobtiSays &amp; @iRidhiDogra snapped at the special screening of #AngreziMedium today.

#BarunSobti #ridhidogra h…",en,0,77,BarunIsTheBest,,"AngreziMedium, BarunSobti, ridhidogra","CloutNewsMedia, BarunSobtiSays, iRidhiDogra",,
1237973991668584448,Thu Mar 12 05:29:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CloutNewsMedia: 📸 : @BarunSobtiSays &amp; @iRidhiDogra snapped at the special screening of #AngreziMedium today.

#BarunSobti #ridhidogra h…",en,0,77,Barunismycrush,,"AngreziMedium, BarunSobti, ridhidogra","CloutNewsMedia, BarunSobtiSays, iRidhiDogra",,India
1237973826438336512,Thu Mar 12 05:28:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @tahira_k: #AngreziMedium is a sweet heart warming film with such an amazing cast! @radhikamadan01 you were so honest and endearing @irr…,en,0,9,its_IAK,,AngreziMedium,"tahira_k, radhikamadan01",,Hind
1237973822055182336,Thu Mar 12 05:28:54 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Angrezi Medium's screening was one star studded affair! Check out for pictures!

#AngreziMedium | #KareenKapoor |… https://t.co/oPDHhVNWF1",en,7,1,Spotboye,False,"AngreziMedium, KareenKapoor",,,Mumbai
1237973810235633665,Thu Mar 12 05:28:51 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Will @irrfank &amp; Kareena Kapoor starrer ""Angrezi Medium"" gross &gt;10 Crs tommorow? 
Predict now &amp; get a chance to win… https://t.co/JNjqLcxMMQ",en,0,0,CrowdWisdom360,False,,irrfank,,India
1237973798068109312,Thu Mar 12 05:28:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tahira_k @radhikamadan01 @irrfank #KareenaKapoorKhan #DimpleKapadia Starrer #AngreziMediumReview is out. Must Watch #AngreziMedium :),en,0,0,its_IAK,,"KareenaKapoorKhan, DimpleKapadia, AngreziMediumReview, AngreziMedium","tahira_k, radhikamadan01, irrfank",,Hind
1237973626810294272,Thu Mar 12 05:28:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Teri Laadki main | best WhatsApp status | Angrezi medium | Kareena kapoor | Irfan khan is available on my YouTube c… https://t.co/hWnnhXgBqm,et,1,1,Bhumil39085328,False,,,,
1237973425873969152,Thu Mar 12 05:27:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Beautiful #bollywoodactress @Roymouni at the Special Screening oF The Film #AngreziMedium  @angrezi_medium_movie… https://t.co/eoOvWk3lhE,en,11,3,Stardom22ent,False,"bollywoodactress, AngreziMedium",Roymouni,,"Mumbai, India"
1237973130297004034,Thu Mar 12 05:26:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @boxofficeindia: .@tahira_k and @humasqureshi posed for the paps at the special screening of #AngreziMedium. 

#TahiraKashyapKhurrana #H…",en,0,2,PravinSeta,,"AngreziMedium, TahiraKashyapKhurrana","boxofficeindia, tahira_k, humasqureshi",,"Mumbai, India"
1237972879666364419,Thu Mar 12 05:25:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aakash_beast786: @leverageedu #LeverageEdu Kare apne baccho ki duniya ko rangeen aur kushal.

#AngreziMediumXLeverageEdu #AngreziMedium…",in,0,1,imPalak18,,"LeverageEdu, AngreziMediumXLeverageEdu, AngreziMedium","aakash_beast786, leverageedu",,"Indore, India"
1237972841464598528,Thu Mar 12 05:25:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KRKBoxOffice: Aaj film #AngreziMedium ka press show tha. The makers invited reviewers with their families. Bahut khush ho gaye sab revi…,en,0,16,PravinSeta,,AngreziMedium,KRKBoxOffice,,"Mumbai, India"
1237972490036457473,Thu Mar 12 05:23:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MehraAmod: My press friends are envious of me.. they say I was lucky that I was not invited for the press show of #AngreziMedium..  

S…",en,0,4,bimtiaz,,AngreziMedium,MehraAmod,,
1237972041275297793,Thu Mar 12 05:21:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AngreziMedium is a sweet heart warming film with such an amazing cast! @radhikamadan01 you were so honest and ende… https://t.co/s1HUqiO6i9,en,105,9,tahira_k,,AngreziMedium,radhikamadan01,,Mumbai
1237971816150265857,Thu Mar 12 05:20:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Angrezimedium – A good Comedy Class!!! https://t.co/gkDd2hbDCx
@irrfank @MaddockFilms @jiostudios 
@Universal_PR… https://t.co/llQIBKq5KR",en,1,0,pkverdicts,False,Angrezimedium,"irrfank, MaddockFilms, jiostudios, Universal_PR",,Mumbai
1237971756972834818,Thu Mar 12 05:20:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@leverageedu Yes Rasta hai.. LEVERAGEEDU..!!!! Because @leverageedu is the only one who helps to grow the carrer in… https://t.co/VYAfQvPT1D,en,1,1,soniabhatia06,,,"leverageedu, leverageedu",,Chandigarh | Haryana
1237971723925872645,Thu Mar 12 05:20:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radhikamadan01 I watched your movie #Pataakha and #MKDNH...Literally, I am amused to see your talent with versatil… https://t.co/YVShT90bkH",en,0,0,arunavchatterji,,"Pataakha, MKDNH",radhikamadan01,,"भुवनेश्वर, भारत"
1237971697292259329,Thu Mar 12 05:20:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Koimoi: #AngreziMedium Box Office Review: This Sweet, Hilarious &amp; Emotionally Charged Comeback Of #IrrfanKhan Will Get Big Thumbs Up Fr…",en,0,14,Salman10187534,,"AngreziMedium, IrrfanKhan",Koimoi,,
1237971311684489217,Thu Mar 12 05:18:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Angrezi Medium Movie Review

https://t.co/YPxFsAdCgU
#angrezimedium #angrezimediummoviereview #movireview… https://t.co/QOOHWeYAXb",en,1,0,GossipsVideo,False,"angrezimedium, angrezimediummoviereview, movireview",,,
1237971201747636230,Thu Mar 12 05:18:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I cried n laughed at the same time. One of the most heart touching films I’ve seen recently! @irrfank is the most n… https://t.co/xjMYUpuqXJ,en,241,14,_iamnaaz_,,,irrfank,,India
1237971081924771841,Thu Mar 12 05:18:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @cinemanabhishek: Heart warming, extremely relatable, perfect blend of humour and emotions, impeccable performances...#AngreziMedium is…",en,0,6,MaddockFilms,,AngreziMedium,cinemanabhishek,,"Mumbai, India"
1237970877204926464,Thu Mar 12 05:17:12 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#AngreziMedium Special Screening | #UrvashiRautela #RadhikaMadan, #MouniRoy, #HumaQureshi

@UrvashiRautela… https://t.co/63EgyTcFun",en,7,0,BollySpy,False,"AngreziMedium, UrvashiRautela, RadhikaMadan, MouniRoy, HumaQureshi",UrvashiRautela,,India
1237970802093330432,Thu Mar 12 05:16:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @indiaforums: #AngreziMedium Review: A light-hearted Family Drama that will Warm the cockles of your heart!
https://t.co/KaTRIa8ee9
@irr…",en,0,9,MaddockFilms,False,AngreziMedium,indiaforums,,"Mumbai, India"
1237970376325345280,Thu Mar 12 05:15:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KareenaUpdates: ""Kareena Kapoor Khan is perfect at her character."" - @Koimoi 

#AngreziMedium #AngreziMediumReview 

https://t.co/c0PJ4…",tl,0,23,ah73815296,,"AngreziMedium, AngreziMediumReview","KareenaUpdates, Koimoi",,
1237970227025117185,Thu Mar 12 05:14:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @boxofficeindia: .@hegdepooja and designer @ManishMalhotra put their best fashion foot forward at the special screening of #AngreziMediu…,en,0,7,gazimonirul1234,,,"boxofficeindia, hegdepooja, ManishMalhotra",,"West Bengal, India"
1237969983444930560,Thu Mar 12 05:13:39 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@DinoMorea9 and @shibanidandekar at the special screening of #AngreziMedium.

#DinoMorea #ShibaniDandekar https://t.co/z4DdhcPN8I",en,16,0,boxofficeindia,False,"AngreziMedium, DinoMorea, ShibaniDandekar","DinoMorea9, shibanidandekar",,Mumbai
1237969603524993025,Thu Mar 12 05:12:08 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Team of #asur for #angrezimedium premier 🙌 #barunsobti #ridhidogra #barunsobtisays https://t.co/fgwFJmzXnZ,en,2,0,ananya_sobti,False,"asur, angrezimedium, barunsobti, ridhidogra, barunsobtisays",,,
1237969594310184960,Thu Mar 12 05:12:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CloutNewsMedia: 📸 : @BarunSobtiSays &amp; @iRidhiDogra snapped at the special screening of #AngreziMedium today.

#BarunSobti #ridhidogra h…",en,0,77,EsterBS5,,"AngreziMedium, BarunSobti, ridhidogra","CloutNewsMedia, BarunSobtiSays, iRidhiDogra",,
1237969405276901376,Thu Mar 12 05:11:21 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @bo_hitorflop: #AngreziMedium Releasing on March 13th 👍

👉 If it Releases in China it will collect 500 Cr+ Gross Worldwide 👌

#Blockbust…",en,0,1,G7wNqC3C4BMSQB8,,AngreziMedium,bo_hitorflop,,
1237969275870228480,Thu Mar 12 05:10:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ashrfmohamed12: our king @BarunSobtiSays &amp; @iRidhiDogra snapped at the special screening of #AngreziMedium today 🎩
alll the best for bo…",en,0,9,EsterBS5,,AngreziMedium,"ashrfmohamed12, BarunSobtiSays, iRidhiDogra",,
1237969092436316161,Thu Mar 12 05:10:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @boxofficeindia: .@hegdepooja and designer @ManishMalhotra put their best fashion foot forward at the special screening of #AngreziMediu…,en,0,7,bhanu_prakash07,,,"boxofficeindia, hegdepooja, ManishMalhotra",,"Vijayawada, India"
1237968995430453250,Thu Mar 12 05:09:43 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Angrezi Medium Box Office Prediction

#AngreziMedium #AngreziMediumReview #AngreziMediumReviews #Seelatest… https://t.co/bptHLV08aA",en,2,0,SeeLatest,False,"AngreziMedium, AngreziMediumReview, AngreziMediumReviews, Seelatest",,,
1237968838056120321,Thu Mar 12 05:09:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @boxofficeindia: .@hegdepooja and designer @ManishMalhotra put their best fashion foot forward at the special screening of #AngreziMediu…,en,0,7,Jeet26225637,,,"boxofficeindia, hegdepooja, ManishMalhotra",,भारत
1237968789829857280,Thu Mar 12 05:08:54 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@bomanirani was all smiles at the special screening of #AngreziMedium.

#BomanIrani https://t.co/sSSWzklY9R",en,10,0,boxofficeindia,False,"AngreziMedium, BomanIrani",bomanirani,,Mumbai
1237968663644262406,Thu Mar 12 05:08:24 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@radhikamadan01 arrived in style for the special screening of #AngreziMedium.

#RadhikaMadan https://t.co/VdpYFcy8s4",en,15,0,boxofficeindia,False,"AngreziMedium, RadhikaMadan",radhikamadan01,,Mumbai
1237968631889195009,Thu Mar 12 05:08:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheQuint: #AngreziMediumReview | For most parts #AngreziMedium belongs to @irrfank and #DeepakDobriyal, the comic timing they conjure u…",en,0,5,rjstutee,,"AngreziMediumReview, AngreziMedium, DeepakDobriyal","TheQuint, irrfank",,delhi/india
1237968288375648257,Thu Mar 12 05:06:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @boxofficeindia: .@RakulPreet, @Saqibsaleem, @sunnykaushal89 and @Roymouni were at their stylish best at the special screening of #Angre…",en,0,5,Itstanujmehra,,,"boxofficeindia, Rakulpreet, Saqibsaleem, sunnykaushal89, Roymouni",,"New Delhi, India"
1237968253562961920,Thu Mar 12 05:06:46 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @boxofficeindia: .@tahira_k and @humasqureshi posed for the paps at the special screening of #AngreziMedium. 

#TahiraKashyapKhurrana #H…",en,0,2,Itstanujmehra,,"AngreziMedium, TahiraKashyapKhurrana","boxofficeindia, tahira_k, humasqureshi",,"New Delhi, India"
1237967869528293376,Thu Mar 12 05:05:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HSnewsLive: #Laadki : बेटियों को समर्पित फिल्म ‘अंग्रेजी मीडियम’ का ये गाना दिल को छू लेने वाला है. @irrfank
#AngreziMedium #laadkisong…",hi,0,3,ashoksis,,"Laadki, AngreziMedium, laadkisong","HSnewsLive, irrfank",,
1237967798745174017,Thu Mar 12 05:04:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @boxofficeindia: .@hegdepooja and designer @ManishMalhotra put their best fashion foot forward at the special screening of #AngreziMediu…,en,0,7,Itstanujmehra,,,"boxofficeindia, hegdepooja, ManishMalhotra",,"New Delhi, India"
1237967780755812357,Thu Mar 12 05:04:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@imouniroy snapped at the Screening of @angrezi_medium_movie ♥️♥️♥️
.
.
.
.
#bollywoodactress #bollykick #mouniroy… https://t.co/5OeeoHKtBG",en,13,5,BollyKick,False,"bollywoodactress, bollykick, mouniroy",imouniroy,,"Mumbai, India"
1237967585435512833,Thu Mar 12 05:04:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WIONews: #Review | In ‘#AngreziMedium’, as the simpleton #ChampakBansal, @irrfank takes on a weak screenplay and turns it endearing wit…",en,0,2,amitsinghai16,,"Review, AngreziMedium, ChampakBansal","WIONews, irrfank",,India
1237967542401904644,Thu Mar 12 05:03:57 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",.@hegdepooja and designer @ManishMalhotra put their best fashion foot forward at the special screening of… https://t.co/SUsChbQNvu,en,75,7,boxofficeindia,False,,"hegdepooja, ManishMalhotra",,Mumbai
1237967491701198848,Thu Mar 12 05:03:45 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#AngreziMedium Review: A light-hearted Family Drama that will Warm the cockles of your heart!… https://t.co/XxYw9GitTf,en,68,9,indiaforums,False,AngreziMedium,,,India
1237966870419927040,Thu Mar 12 05:01:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @leverageedu: #ContestAlert

To celebrate the upcoming release of #AngreziMedium, here’s another chance to get FREE tickets.

All you ha…",en,0,27,soniabhatia06,,"ContestAlert, AngreziMedium",leverageedu,,Chandigarh | Haryana
1237966624520429568,Thu Mar 12 05:00:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @leverageedu: #ContestAlert

To celebrate the upcoming release of #AngreziMedium, here’s another chance to get FREE tickets.

All you ha…",en,0,27,jayshreemehta83,,"ContestAlert, AngreziMedium",leverageedu,,
1237965747235635200,Thu Mar 12 04:56:49 +0000 2020,"<a href=""http://www.mymovierack.com"" rel=""nofollow"">MyMovieRack</a>",Listen to the soul-stirring video song 'Laadki' from the upcoming Bollywood movie Angrezi Medium #song… https://t.co/kDjzQiUTzZ,en,0,0,mymovierack,False,song,,,"Mumbai, Maharashtra"
